net,length_um
net997,4.34
_0574_,4.335
_0262_,4.325
_0908_,4.325
_1525_,4.32
_2388_,4.32
_2526_,4.32
_2645_,4.3
_0158_,4.295
_0337_,4.295
_0131_,4.265
_0239_,4.265
_0422_,4.265
_1004_,4.265
_0165_,4.26
_1522_,4.24
_1764_,4.24
_1993_,4.24
_2280_,4.24
net200,4.24
net215,4.24
net333,4.24
net347,4.24
net445,4.24
net514,4.24
net577,4.24
net588,4.24
net636,4.24
net647,4.24
net682,4.24
net754,4.24
net807,4.24
net850,4.24
net1042,4.24
net1057,4.24
_1307_,4.22
_2501_,4.22
_3052_,4.22
_3310_,4.22
net126,4.22
net142,4.22
_0307_,4.215
_1769_,4.2
_1987_,4.2
_2054_,4.2
_2091_,4.2
_2151_,4.2
_2422_,4.2
_2721_,4.2
net154,4.2
net160,4.2
net370,4.2
net410,4.2
net478,4.2
net620,4.2
net637,4.2
net770,4.2
net832,4.2
net862,4.2
net884,4.2
net1016,4.2
net1026,4.2
_0073_,4.165
_0156_,4.165
_0167_,4.165
_0245_,4.165
_0472_,4.165
_0489_,4.165
_0712_,4.165
_0934_,4.165
_1449_,4.155
_0568_,4.145
_1484_,4.14
_1521_,4.14
_1660_,4.14
_2935_,4.14
net587,4.14
net743,4.14
net831,4.14
_0063_,4.125
_0389_,4.125
_0628_,4.125
_0078_,4.12
_0180_,4.12
_2132_,4.12
_2519_,4.12
_2668_,4.12
net133,4.12
net350,4.12
net384,4.12
net523,4.12
_1707_,4.1
_1131_,4.08
_0332_,4.065
_0144_,4.045
_0360_,4.045
_0652_,4.045
_0452_,4.025
_1944_,4.02
_2752_,4.02
_2946_,4.02
_1354_,4
_1631_,4
_1657_,4
_1709_,4
_2076_,4
_2119_,4
_2336_,4
_2826_,4
_2941_,4
_2993_,4
_3149_,4
_3237_,4
_3249_,4
_3356_,4
_3474_,4
_3499_,4
_3544_,4
_3626_,4
_3847_,4
_3911_,4
_3914_,4
_4063_,4
_4184_,4
net407,4
net736,4
net758,4
_2650_,3.98
_4042_,3.98
_0582_,3.975
_0020_,3.965
_0775_,3.965
_0898_,3.965
_0839_,3.945
_0029_,3.925
_0071_,3.925
_0164_,3.925
_0400_,3.925
_0496_,3.925
_0651_,3.925
_0654_,3.925
_0692_,3.925
_0698_,3.925
_0773_,3.925
_0813_,3.925
_0981_,3.925
_0994_,3.925
_1001_,3.925
_3324_,3.9
_3362_,3.9
_3473_,3.9
_3669_,3.9
_3724_,3.9
_3952_,3.9
_4057_,3.9
_4215_,3.9
_1375_,3.88
_1468_,3.88
_1510_,3.88
_1528_,3.88
_1532_,3.88
_2260_,3.88
_2318_,3.88
_2412_,3.88
_2419_,3.88
_2553_,3.88
_2644_,3.88
_3279_,3.88
_3288_,3.88
_3365_,3.88
_3477_,3.88
_3487_,3.88
_3598_,3.88
_3653_,3.88
_3787_,3.88
_3826_,3.88
_3876_,3.88
_3935_,3.88
_3967_,3.88
_4111_,3.88
_4154_,3.88
_4194_,3.88
net231,3.88
net341,3.88
net623,3.88
net639,3.88
net641,3.88
net652,3.88
net978,3.88
_1633_,3.86
_2636_,3.86
_0007_,3.8
_0215_,3.8
_0059_,3.78
_0171_,3.78
_0256_,3.78
_0502_,3.78
_0841_,3.78
_1721_,3.78
_1746_,3.78
_1951_,3.78
_2129_,3.78
_2215_,3.78
_3298_,3.78
net139,3.78
net327,3.78
net421,3.78
net475,3.78
net592,3.78
net657,3.78
net667,3.78
net670,3.78
net678,3.78
net680,3.78
net865,3.78
net883,3.78
net1034,3.78
net1073,3.78
_2456_,3.76
net503,3.76
_1826_,3.74
_1982_,3.74
_2305_,3.74
net206,3.74
net465,3.74
net585,3.74
net627,3.74
net813,3.74
net817,3.74
_0017_,3.705
_0027_,3.705
_0123_,3.705
_0195_,3.705
_0242_,3.705
_0726_,3.705
_0811_,3.705
_0083_,3.685
_0324_,3.685
_0815_,3.685
_1211_,3.68
_1313_,3.68
_2795_,3.68
_2825_,3.68
net570,3.68
net597,3.68
net663,3.68
net679,3.68
net784,3.68
net840,3.68
net1041,3.68
_1058_,3.66
_1232_,3.66
net199,3.66
net841,3.66
_1867_,3.64
_2329_,3.64
_2954_,3.64
_0118_,3.625
_0885_,3.605
_2354_,3.56
_2904_,3.56
_1395_,3.54
_1403_,3.54
_1571_,3.54
_1714_,3.54
_2314_,3.54
_2325_,3.54
_2349_,3.54
_2576_,3.54
_2676_,3.54
_2991_,3.54
_3013_,3.54
_3210_,3.54
_3317_,3.54
_3327_,3.54
_3370_,3.54
_3560_,3.54
_3579_,3.54
_3857_,3.54
_3907_,3.54
_3985_,3.54
_4046_,3.54
_4055_,3.54
_4099_,3.54
_4123_,3.54
_4180_,3.54
_4197_,3.54
net89,3.54
net111,3.54
net328,3.54
net545,3.54
net621,3.54
net931,3.54
net945,3.54
net960,3.54
net962,3.54
net1077,3.54
_0913_,3.52
net1010,3.52
_0882_,3.515
_0214_,3.505
_0694_,3.505
_0729_,3.505
_0747_,3.505
_0763_,3.505
_0828_,3.505
_0923_,3.505
_0905_,3.485
_3425_,3.48
_0111_,3.465
_0151_,3.465
_0272_,3.465
_0331_,3.465
_0353_,3.465
_0429_,3.465
_0508_,3.465
_0524_,3.465
_0573_,3.465
_0584_,3.465
_0600_,3.465
_0638_,3.465
_0714_,3.465
_0810_,3.465
_0850_,3.465
_0857_,3.465
_0973_,3.465
_0997_,3.465
_1234_,3.445
_0565_,3.44
_3024_,3.44
_3303_,3.44
_3654_,3.44
_3684_,3.44
_3782_,3.44
_4010_,3.44
_4107_,3.44
_1035_,3.42
_1122_,3.42
_2139_,3.42
_2156_,3.42
_2162_,3.42
_2252_,3.42
_2710_,3.42
_2882_,3.42
_2923_,3.42
_3007_,3.42
_3026_,3.42
_3170_,3.42
_3184_,3.42
_3301_,3.42
_3438_,3.42
_3515_,3.42
_3578_,3.42
_3625_,3.42
_3974_,3.42
_4002_,3.42
net147,3.42
net192,3.42
net273,3.42
net279,3.42
net282,3.42
net293,3.42
net443,3.42
_0482_,3.405
_0990_,3.405
_0444_,3.345
_0461_,3.345
_0505_,3.345
_0514_,3.345
_0710_,3.345
_0916_,3.345
_0476_,3.34
_0105_,3.32
_0443_,3.32
_0459_,3.32
_0509_,3.32
_0521_,3.32
_0601_,3.32
_0859_,3.32
_0871_,3.32
_1037_,3.32
_1689_,3.32
_1797_,3.32
_1904_,3.32
_2053_,3.32
_2106_,3.32
_4147_,3.32
net124,3.32
net185,3.32
net221,3.32
net324,3.32
net487,3.32
net550,3.32
net584,3.32
net631,3.32
net1033,3.32
net1100,3.32
net1105,3.32
_1466_,3.3
_1758_,3.3
_2188_,3.3
_2397_,3.3
net319,3.3
_0002_,3.245
_0048_,3.245
_0243_,3.245
_0289_,3.245
_0386_,3.245
_0491_,3.245
_0623_,3.245
_0743_,3.245
_0761_,3.245
_0816_,3.245
_0960_,3.245
_1022_,3.245
_0005_,3.225
_0089_,3.225
_0274_,3.225
_0304_,3.225
_0463_,3.225
_0639_,3.225
_0666_,3.225
_1097_,3.22
_1191_,3.22
_2745_,3.22
net91,3.22
net135,3.22
net218,3.22
net268,3.22
net417,3.22
net622,3.22
net628,3.22
net645,3.22
net646,3.22
net697,3.22
net720,3.22
net835,3.22
net870,3.22
net876,3.22
net943,3.22
net951,3.22
net1043,3.22
net1050,3.22
net1103,3.22
net1106,3.22
net413,3.2
net966,3.2
_2082_,3.18
_2088_,3.18
_2620_,3.18
net402,3.18
_0025_,3.175
_0115_,3.175
_0515_,3.175
_0529_,3.175
_0580_,3.175
_0319_,3.165
_0201_,3.145
_0228_,3.145
_0561_,3.145
_0893_,3.145
_0230_,3.125
_0212_,3.105
_1195_,3.1
_1242_,3.1
_2093_,3.1
_2691_,3.1
_2952_,3.09
_1283_,3.08
_1478_,3.08
_1691_,3.08
_1794_,3.08
_2041_,3.08
_2071_,3.08
_2321_,3.08
_2335_,3.08
_2451_,3.08
_2478_,3.08
_2513_,3.08
_2584_,3.08
_2641_,3.08
_3144_,3.08
_3146_,3.08
_3178_,3.08
_3223_,3.08
_3423_,3.08
_3596_,3.08
_3637_,3.08
_3827_,3.08
_3841_,3.08
_3928_,3.08
_4129_,3.08
net105,3.08
net386,3.08
net546,3.08
net583,3.08
net756,3.08
net1008,3.08
_0709_,3.06
_0064_,3.055
_0070_,3.055
_0157_,3.055
_0175_,3.045
_0254_,3.045
_3208_,3.02
_1632_,3.01
_0145_,3.005
_0155_,3.005
_0395_,3.005
_0405_,3.005
_0507_,3.005
_0596_,3.005
_0738_,3.005
_0759_,3.005
_0860_,3.005
_0862_,3.005
_0968_,3.005
_0867_,2.98
_2985_,2.98
_3062_,2.98
_3097_,2.98
_3120_,2.98
_3193_,2.98
_3227_,2.98
_3572_,2.98
_3764_,2.98
_3815_,2.98
_3978_,2.98
_4084_,2.98
_4133_,2.98
_1157_,2.96
_1361_,2.96
_1445_,2.96
_1724_,2.96
_1781_,2.96
_1817_,2.96
_1985_,2.96
_2013_,2.96
_2333_,2.96
_2530_,2.96
_2635_,2.96
_2681_,2.96
_2713_,2.96
_2779_,2.96
_2847_,2.96
_3048_,2.96
_3147_,2.96
_3248_,2.96
_3337_,2.96
_3589_,2.96
_3617_,2.96
_3687_,2.96
_3719_,2.96
_3736_,2.96
_3762_,2.96
_3917_,2.96
_3984_,2.96
_3992_,2.96
_4021_,2.96
_4104_,2.96
_4126_,2.96
net110,2.96
net202,2.96
net262,2.96
net263,2.96
net271,2.96
net382,2.96
net455,2.96
net561,2.96
net665,2.96
net669,2.96
_0887_,2.955
_0056_,2.945
_0416_,2.945
_0040_,2.885
_0112_,2.885
_0126_,2.885
_0642_,2.885
_0896_,2.885
_0920_,2.885
_1015_,2.885
_0366_,2.88
_0620_,2.88
_0766_,2.88
_0057_,2.86
_0080_,2.86
_0173_,2.86
_0213_,2.86
_0300_,2.86
_0517_,2.86
_0526_,2.86
_0527_,2.86
_0538_,2.86
_0559_,2.86
_0672_,2.86
_0802_,2.86
_0830_,2.86
_0888_,2.86
_0921_,2.86
_0951_,2.86
_1391_,2.86
_1761_,2.86
_1780_,2.86
_1896_,2.86
_3340_,2.86
_3647_,2.86
net144,2.86
net302,2.86
net448,2.86
net596,2.86
net599,2.86
net648,2.86
net763,2.86
net811,2.86
net820,2.86
net894,2.86
net949,2.86
net958,2.86
net963,2.86
net965,2.86
net980,2.86
_1645_,2.84
_0421_,2.835
_0891_,2.835
_0049_,2.785
_0096_,2.785
_0098_,2.785
_0101_,2.785
_0202_,2.785
_0260_,2.785
_0269_,2.785
_0376_,2.785
_0377_,2.785
_0393_,2.785
_0412_,2.785
_0442_,2.785
_0447_,2.785
_0481_,2.785
_0531_,2.785
_0610_,2.785
_0719_,2.785
_0731_,2.785
_0732_,2.785
_0783_,2.785
_0835_,2.785
_0946_,2.785
_0599_,2.765
_1156_,2.76
_1236_,2.76
_1749_,2.76
_1750_,2.76
_2267_,2.76
_2494_,2.76
_2827_,2.76
net94,2.76
net233,2.76
net247,2.76
net261,2.76
net332,2.76
net389,2.76
net498,2.76
net571,2.76
net649,2.76
net664,2.76
net705,2.76
net712,2.76
net718,2.76
net745,2.76
net779,2.76
net787,2.76
net792,2.76
net803,2.76
net818,2.76
net844,2.76
net851,2.76
net853,2.76
net888,2.76
net896,2.76
net928,2.76
net936,2.76
net956,2.76
net959,2.76
net969,2.76
net991,2.76
net1001,2.76
net1055,2.76
net1062,2.76
net1078,2.76
net1083,2.76
net1091,2.76
net1094,2.76
net1098,2.76
_1241_,2.74
_2246_,2.74
_0062_,2.715
_0082_,2.715
_0104_,2.715
_0129_,2.715
_0142_,2.715
_0186_,2.715
_0233_,2.715
_0339_,2.715
_0471_,2.715
_0598_,2.715
_0701_,2.715
_0702_,2.715
_0727_,2.715
_0749_,2.715
_0805_,2.715
_0873_,2.715
_0949_,2.715
_1012_,2.715
_0028_,2.705
_0066_,2.705
_0329_,2.705
_0501_,2.705
_0770_,2.705
_0819_,2.705
_0897_,2.705
_0911_,2.705
_0967_,2.705
_2739_,2.69
_1146_,2.64
_1149_,2.64
_2416_,2.64
_2448_,2.64
_2598_,2.64
_2940_,2.64
_1265_,2.62
_1365_,2.62
_1822_,2.62
_2095_,2.62
_2172_,2.62
_2210_,2.62
_2232_,2.62
_2282_,2.62
_2304_,2.62
_2607_,2.62
_2621_,2.62
_2701_,2.62
_2733_,2.62
_2790_,2.62
_2929_,2.62
_2961_,2.62
_2967_,2.62
_3045_,2.62
_3312_,2.62
_3731_,2.62
_3870_,2.62
_4085_,2.62
_4140_,2.62
_4229_,2.62
net466,2.62
net899,2.62
net915,2.62
net984,2.62
net1040,2.62
_0084_,2.595
_0355_,2.595
_0359_,2.595
_0420_,2.595
_0453_,2.595
_0613_,2.595
_1005_,2.595
_0026_,2.585
_0971_,2.585
_0030_,2.545
_0099_,2.545
_0119_,2.545
_0127_,2.545
_0191_,2.545
_0200_,2.545
_0207_,2.545
_0252_,2.545
_0283_,2.545
_0286_,2.545
_0288_,2.545
_0290_,2.545
_0295_,2.545
_0384_,2.545
_0413_,2.545
_0450_,2.545
_0462_,2.545
_0493_,2.545
_0506_,2.545
_0557_,2.545
_0607_,2.545
_0630_,2.545
_0631_,2.545
_0668_,2.545
_0706_,2.545
_0762_,2.545
_0771_,2.545
_0782_,2.545
_0817_,2.545
_0848_,2.545
_0852_,2.545
_0856_,2.545
_0932_,2.545
_0945_,2.545
_1007_,2.545
_4209_,2.54
_0043_,2.52
_2173_,2.52
_2273_,2.52
_2842_,2.52
_2987_,2.52
_3124_,2.52
_3319_,2.52
_3352_,2.52
_3463_,2.52
_3469_,2.52
_3482_,2.52
_3508_,2.52
_3655_,2.52
_3734_,2.52
_3800_,2.52
_3869_,2.52
_3881_,2.52
_3893_,2.52
_3936_,2.52
_3968_,2.52
_3975_,2.52
_4014_,2.52
_4025_,2.52
_4132_,2.52
_1064_,2.5
_1225_,2.5
_1249_,2.5
_1323_,2.5
_1381_,2.5
_1409_,2.5
_1411_,2.5
_1420_,2.5
_1807_,2.5
_1996_,2.5
_2006_,2.5
_2059_,2.5
_2269_,2.5
_2540_,2.5
_2698_,2.5
_2719_,2.5
_2725_,2.5
_2774_,2.5
_2917_,2.5
_2944_,2.5
_2968_,2.5
_2981_,2.5
_3020_,2.5
_3034_,2.5
_3055_,2.5
_3078_,2.5
_3139_,2.5
_3168_,2.5
_3202_,2.5
_3229_,2.5
_3233_,2.5
_3261_,2.5
_3359_,2.5
_3513_,2.5
_3540_,2.5
_3611_,2.5
_3623_,2.5
_3646_,2.5
_3710_,2.5
_3712_,2.5
_3898_,2.5
_3923_,2.5
_3942_,2.5
_3948_,2.5
_4001_,2.5
_4007_,2.5
_4071_,2.5
_4122_,2.5
net437,2.5
net482,2.5
net521,2.5
net540,2.5
_0956_,2.495
_0122_,2.485
_0187_,2.485
_0232_,2.485
_0251_,2.485
_0268_,2.485
_0276_,2.485
_0293_,2.485
_0314_,2.485
_0436_,2.485
_0485_,2.485
_0545_,2.485
_0554_,2.485
_0695_,2.485
_0865_,2.485
_0919_,2.485
_0980_,2.485
_0993_,2.485
_0996_,2.485
_0279_,2.425
_0349_,2.425
_0633_,2.425
_0650_,2.425
_0019_,2.42
_0023_,2.42
_0031_,2.42
_0086_,2.42
_0266_,2.42
_0281_,2.42
_0341_,2.42
_0398_,2.42
_0401_,2.42
_0427_,2.42
_0494_,2.42
_0523_,2.42
_0662_,2.42
_0675_,2.42
_0707_,2.42
_0716_,2.42
_0758_,2.42
_0781_,2.42
_0796_,2.42
_0801_,2.42
_0807_,2.42
_0851_,2.42
_0855_,2.42
_0938_,2.42
_1286_,2.4
_1311_,2.4
_1422_,2.4
_1686_,2.4
_1838_,2.4
_1941_,2.4
_2444_,2.4
_3378_,2.4
net153,2.4
net198,2.4
net251,2.4
net366,2.4
net428,2.4
net431,2.4
net459,2.4
net615,2.4
net629,2.4
net634,2.4
net644,2.4
net773,2.4
net781,2.4
net790,2.4
net795,2.4
net843,2.4
net868,2.4
net887,2.4
net924,2.4
net952,2.4
net998,2.4
net1007,2.4
net1011,2.4
net1058,2.4
_3769_,2.38
_0174_,2.375
_0206_,2.375
_0273_,2.375
_0299_,2.375
_0340_,2.375
_0351_,2.375
_0357_,2.375
_0409_,2.375
_0418_,2.375
_0433_,2.375
_0475_,2.375
_0510_,2.375
_0541_,2.375
_0571_,2.375
_0593_,2.375
_0594_,2.375
_0808_,2.375
_0814_,2.375
_0821_,2.375
_0899_,2.375
_0954_,2.375
_0958_,2.375
_2248_,2.375
_0016_,2.325
_0021_,2.325
_0032_,2.325
_0081_,2.325
_0117_,2.325
_0120_,2.325
_0133_,2.325
_0135_,2.325
_0161_,2.325
_0204_,2.325
_0253_,2.325
_0322_,2.325
_0326_,2.325
_0333_,2.325
_0334_,2.325
_0338_,2.325
_0358_,2.325
_0410_,2.325
_0440_,2.325
_0497_,2.325
_0540_,2.325
_0556_,2.325
_0562_,2.325
_0564_,2.325
_0627_,2.325
_0677_,2.325
_0718_,2.325
_0744_,2.325
_0745_,2.325
_0764_,2.325
_0779_,2.325
_0902_,2.325
_0975_,2.325
_0985_,2.325
_0987_,2.325
_0988_,2.325
_0992_,2.325
_1017_,2.325
_1212_,2.3
_1289_,2.3
_1441_,2.3
_1692_,2.3
_1768_,2.3
_1881_,2.3
_1898_,2.3
_1949_,2.3
_2099_,2.3
_2294_,2.3
_2322_,2.3
_2377_,2.3
_2466_,2.3
_2612_,2.3
_2742_,2.3
_2753_,2.3
_2812_,2.3
_2914_,2.3
net136,2.3
net150,2.3
net152,2.3
net164,2.3
net165,2.3
net167,2.3
net170,2.3
net172,2.3
net173,2.3
net182,2.3
net187,2.3
net191,2.3
net193,2.3
net194,2.3
net207,2.3
net208,2.3
net213,2.3
net214,2.3
net220,2.3
net226,2.3
net228,2.3
net230,2.3
net232,2.3
net234,2.3
net249,2.3
net259,2.3
net265,2.3
net269,2.3
net280,2.3
net283,2.3
net286,2.3
net289,2.3
net309,2.3
net310,2.3
net326,2.3
net329,2.3
net337,2.3
net340,2.3
net361,2.3
net372,2.3
net376,2.3
net387,2.3
net398,2.3
net403,2.3
net409,2.3
net419,2.3
net422,2.3
net424,2.3
net427,2.3
net429,2.3
net434,2.3
net435,2.3
net461,2.3
net472,2.3
net476,2.3
net485,2.3
net506,2.3
net515,2.3
net517,2.3
net529,2.3
net530,2.3
net538,2.3
net544,2.3
net549,2.3
net553,2.3
net556,2.3
net566,2.3
net567,2.3
net575,2.3
net590,2.3
net593,2.3
net594,2.3
net613,2.3
net642,2.3
net656,2.3
net658,2.3
net672,2.3
net686,2.3
net693,2.3
net695,2.3
net707,2.3
net727,2.3
net748,2.3
net752,2.3
net765,2.3
net771,2.3
net796,2.3
net800,2.3
net825,2.3
net847,2.3
net941,2.3
net977,2.3
net983,2.3
net1006,2.3
net1065,2.3
net1085,2.3
_1662_,2.29
_2048_,2.28
_2138_,2.28
_2854_,2.28
_0035_,2.255
_0045_,2.255
_0140_,2.255
_0203_,2.255
_0216_,2.255
_0257_,2.255
_0323_,2.255
_0325_,2.255
_0345_,2.255
_0456_,2.255
_0533_,2.255
_0563_,2.255
_0575_,2.255
_0619_,2.255
_0826_,2.255
_0858_,2.255
_0876_,2.255
_0983_,2.255
_2888_,2.255
_0520_,2.205
_1939_,2.185
_1267_,2.18
_1582_,2.18
_2816_,2.18
_2870_,2.18
net1000,2.18
_1253_,2.16
_1480_,2.16
_1711_,2.16
_1803_,2.16
_1827_,2.16
_1906_,2.16
_1977_,2.16
_2191_,2.16
_2287_,2.16
_2298_,2.16
_2539_,2.16
_2580_,2.16
_2724_,2.16
_2905_,2.16
_2932_,2.16
_2945_,2.16
_3001_,2.16
_3152_,2.16
_3155_,2.16
_3176_,2.16
_3325_,2.16
_3338_,2.16
_3357_,2.16
_3445_,2.16
_3467_,2.16
_3502_,2.16
_3511_,2.16
_3656_,2.16
_3735_,2.16
_3755_,2.16
_3771_,2.16
_3779_,2.16
_4026_,2.16
_4120_,2.16
_4151_,2.16
_4163_,2.16
net270,2.16
net968,2.16
net1030,2.16
net1053,2.16
net1063,2.16
_0001_,2.125
_0050_,2.125
_0051_,2.125
_0125_,2.125
_0181_,2.125
_0346_,2.125
_0499_,2.125
_0532_,2.125
_0648_,2.125
_0674_,2.125
_0799_,2.125
_0924_,2.125
_3154_,2.1
_0072_,2.085
_0092_,2.085
_0093_,2.085
_0154_,2.085
_0166_,2.085
_0205_,2.085
_0209_,2.085
_0210_,2.085
_0238_,2.085
_0270_,2.085
_0271_,2.085
_0277_,2.085
_0278_,2.085
_0328_,2.085
_0350_,2.085
_0365_,2.085
_0441_,2.085
_0465_,2.085
_0477_,2.085
_0567_,2.085
_0645_,2.085
_0655_,2.085
_0734_,2.085
_0868_,2.085
_0881_,2.085
_0894_,2.085
_0966_,2.085
_0969_,2.085
_0984_,2.085
_1377_,2.06
_3118_,2.06
_3132_,2.06
_3142_,2.06
_3166_,2.06
_3216_,2.06
_3259_,2.06
_3295_,2.06
_3299_,2.06
_3314_,2.06
_3315_,2.06
_3346_,2.06
_3493_,2.06
_3495_,2.06
_3498_,2.06
_3548_,2.06
_3561_,2.06
_3576_,2.06
_3581_,2.06
_3583_,2.06
_3603_,2.06
_3609_,2.06
_3618_,2.06
_3627_,2.06
_3642_,2.06
_3688_,2.06
_3695_,2.06
_3737_,2.06
_3775_,2.06
_3793_,2.06
_3803_,2.06
_3804_,2.06
_3809_,2.06
_3843_,2.06
_3850_,2.06
_3861_,2.06
_3891_,2.06
_3900_,2.06
_3904_,2.06
_3912_,2.06
_3920_,2.06
_3925_,2.06
_3950_,2.06
_3979_,2.06
_4009_,2.06
_4022_,2.06
_4044_,2.06
_4050_,2.06
_4051_,2.06
_4067_,2.06
_4118_,2.06
_4142_,2.06
_4206_,2.06
_4232_,2.06
_1091_,2.04
_1192_,2.04
_1703_,2.04
_2164_,2.04
_2554_,2.04
_2555_,2.04
_2708_,2.04
_2875_,2.04
_2895_,2.04
_2959_,2.04
_2983_,2.04
_3060_,2.04
_3330_,2.04
_3351_,2.04
_3450_,2.04
_3639_,2.04
_3961_,2.04
_4075_,2.04
net145,2.04
net180,2.04
net557,2.04
net685,2.04
net703,2.04
net747,2.04
net824,2.04
_0373_,2.035
_0046_,2.025
_0047_,2.025
_0054_,2.025
_0055_,2.025
_0114_,2.025
_0130_,2.025
_0134_,2.025
_0136_,2.025
_0143_,2.025
_0159_,2.025
_0162_,2.025
_0163_,2.025
_0182_,2.025
_0184_,2.025
_0190_,2.025
_0197_,2.025
_0208_,2.025
_0220_,2.025
_0223_,2.025
_0241_,2.025
_0258_,2.025
_0267_,2.025
_0330_,2.025
_0335_,2.025
_0361_,2.025
_0363_,2.025
_0368_,2.025
_0372_,2.025
_0391_,2.025
_0392_,2.025
_0406_,2.025
_0414_,2.025
_0426_,2.025
_0437_,2.025
_0454_,2.025
_0480_,2.025
_0487_,2.025
_0512_,2.025
_0516_,2.025
_0535_,2.025
_0543_,2.025
_0546_,2.025
_0547_,2.025
_0577_,2.025
_0603_,2.025
_0605_,2.025
_0612_,2.025
_0614_,2.025
_0622_,2.025
_0625_,2.025
_0634_,2.025
_0636_,2.025
_0640_,2.025
_0649_,2.025
_0660_,2.025
_0663_,2.025
_0684_,2.025
_0700_,2.025
_0703_,2.025
_0715_,2.025
_0722_,2.025
_0742_,2.025
_0774_,2.025
_0788_,2.025
_0792_,2.025
_0793_,2.025
_0794_,2.025
_0803_,2.025
_0823_,2.025
_0880_,2.025
_0895_,2.025
_0906_,2.025
_0909_,2.025
_0926_,2.025
_0931_,2.025
_0979_,2.025
_1014_,2.025
_1020_,2.025
_1023_,2.025
_1103_,1.94
_1119_,1.94
_1291_,1.94
_1314_,1.94
_1424_,1.94
_1442_,1.94
_1486_,1.94
_1759_,1.94
_1852_,1.94
_2125_,1.94
_2301_,1.94
net132,1.94
net134,1.94
net248,1.94
net254,1.94
net266,1.94
net299,1.94
net322,1.94
net365,1.94
net375,1.94
net440,1.94
net481,1.94
net505,1.94
net508,1.94
net524,1.94
net554,1.94
net600,1.94
net722,1.94
net789,1.94
net849,1.94
net864,1.94
net1004,1.94
net1069,1.94
net1084,1.94
_1882_,1.93
_2019_,1.93
_0058_,1.915
_0065_,1.915
_0100_,1.915
_0188_,1.915
_0225_,1.915
_0424_,1.915
_0425_,1.915
_0457_,1.915
_0473_,1.915
_0553_,1.915
_0687_,1.915
_1088_,1.88
_1924_,1.88
_0034_,1.865
_0037_,1.865
_0041_,1.865
_0060_,1.865
_0067_,1.865
_0068_,1.865
_0075_,1.865
_0095_,1.865
_0124_,1.865
_0148_,1.865
_0240_,1.865
_0284_,1.865
_0285_,1.865
_0298_,1.865
_0309_,1.865
_0315_,1.865
_0336_,1.865
_0356_,1.865
_0374_,1.865
_0379_,1.865
_0407_,1.865
_0534_,1.865
_0581_,1.865
_0588_,1.865
_0590_,1.865
_0595_,1.865
_0626_,1.865
_0667_,1.865
_0673_,1.865
_0683_,1.865
_0704_,1.865
_0724_,1.865
_0735_,1.865
_0736_,1.865
_0756_,1.865
_0776_,1.865
_0785_,1.865
_0843_,1.865
_0864_,1.865
_0918_,1.865
_0944_,1.865
_1011_,1.865
_2488_,1.865
_1076_,1.84
_1489_,1.84
_1771_,1.84
_1919_,1.84
_2536_,1.84
_2655_,1.84
_2659_,1.84
_2800_,1.84
net287,1.84
net295,1.84
net296,1.84
net313,1.84
net404,1.84
net414,1.84
net418,1.84
net426,1.84
net453,1.84
net489,1.84
net492,1.84
net510,1.84
net516,1.84
net535,1.84
net541,1.84
net542,1.84
net547,1.84
net558,1.84
net559,1.84
net589,1.84
net602,1.84
net606,1.84
net609,1.84
net612,1.84
net617,1.84
net624,1.84
net643,1.84
net659,1.84
net660,1.84
net683,1.84
net702,1.84
net710,1.84
net723,1.84
net724,1.84
net731,1.84
net735,1.84
net772,1.84
net783,1.84
net786,1.84
net826,1.84
net830,1.84
net833,1.84
net855,1.84
net858,1.84
net860,1.84
net869,1.84
net878,1.84
net882,1.84
net889,1.84
net898,1.84
net901,1.84
net903,1.84
net904,1.84
net906,1.84
net913,1.84
net917,1.84
net919,1.84
net920,1.84
net934,1.84
net946,1.84
net957,1.84
net979,1.84
net981,1.84
net988,1.84
net992,1.84
net993,1.84
net996,1.84
net999,1.84
net1002,1.84
net1005,1.84
net1009,1.84
net1032,1.84
net1044,1.84
net1059,1.84
net1071,1.84
net1088,1.84
net1099,1.84
net1102,1.84
net1104,1.84
_1263_,1.82
_2563_,1.725
_1169_,1.72
_1292_,1.72
_1504_,1.72
_2415_,1.72
_2628_,1.72
_2694_,1.72
_2734_,1.72
_2786_,1.72
_1801_,1.7
_1975_,1.7
_2038_,1.7
_2225_,1.7
_2324_,1.7
_2548_,1.7
_2760_,1.7
_2900_,1.7
_2919_,1.7
_3110_,1.7
_3138_,1.7
_3235_,1.7
_3250_,1.7
_3434_,1.7
_3707_,1.7
_3792_,1.7
_3910_,1.7
_4008_,1.7
_4105_,1.7
net92,1.7
net827,1.7
net1056,1.7
net1090,1.7
_2999_,1.6
_3156_,1.6
_3262_,1.6
_3386_,1.6
_3446_,1.6
_3538_,1.6
_3610_,1.6
_3649_,1.6
_3663_,1.6
_3697_,1.6
_3700_,1.6
_3723_,1.6
_3745_,1.6
_3806_,1.6
_3825_,1.6
_3838_,1.6
_3846_,1.6
_3899_,1.6
_3973_,1.6
_4040_,1.6
_4109_,1.6
_4177_,1.6
_0121_,1.575
_0149_,1.575
_0169_,1.575
_0306_,1.575
_0344_,1.575
_0432_,1.575
_0448_,1.575
_0464_,1.575
_0537_,1.575
_0566_,1.575
_0629_,1.575
_0787_,1.575
_0837_,1.575
_0863_,1.575
_0870_,1.575
